Date,Open,High,Low,Close,Currency,Average
2018-09-17,227.29,229.39,227.15,227.95,USD,228.27
2018-09-18,227.81,230.73,227.69,229.91,USD,229.21
2018-09-19,229.99,231.32,229.85,230.71,USD,230.585
2018-09-20,230.78,232.9,230.7,231.16,USD,231.8
2018-09-21,231.25,233.48,231.24,232.73,USD,232.36
2018-09-24,232.65,236.76,232.51,235.74,USD,234.635
2018-09-25,235.56,238.68,235.39,237.66,USD,237.035
2018-09-26,237.64,237.84,235.74,235.96,USD,236.79
2018-09-27,235.77,236.71,235.4,236.03,USD,236.055
2018-09-28,235.87,236.81,234.56,235.09,USD,235.685
2018-10-01,235.21,238.52,235.11,238.05,USD,236.815
2018-10-02,238.1,238.4,236.53,237.94,USD,237.465
2018-10-03,237.87,239.73,237.83,239.57,USD,238.78
2018-10-04,239.07,239.77,237.43,238.58,USD,238.6
2018-10-05,238.4,238.49,236.29,237.1,USD,237.39
2018-10-08,237.24,237.25,234.11,235.72,USD,235.68
2018-10-09,235.87,238.87,235.54,237.61,USD,237.205
2018-10-10,237.9,238.77,231.66,231.91,USD,235.215
2018-10-11,231.78,231.79,224.19,224.63,USD,227.99
2018-10-12,224.82,226.89,222.75,224.96,USD,224.82
2018-10-15,224.79,226.4,224.46,224.61,USD,225.43
2018-10-16,224.64,226.76,223.9,226.66,USD,225.33
2018-10-17,226.57,226.89,223.17,224.74,USD,225.03
2018-10-18,224.5,224.83,222.01,222.93,USD,223.42
2018-10-19,222.58,224.66,222.35,222.38,USD,223.505
2018-10-22,222.45,222.84,218.89,219.66,USD,220.865
2018-10-23,219.63,219.64,212.06,214.0,USD,215.85
2018-10-24,214.09,214.9,207.87,208.09,USD,211.385
2018-10-25,207.96,210.62,207.06,209.29,USD,208.84
2018-10-26,209.33,209.65,204.79,207.94,USD,207.22
2018-10-29,208.09,209.74,204.04,205.69,USD,206.89
2018-10-30,205.63,208.58,204.54,208.39,USD,206.56
2018-10-31,208.3,213.66,208.25,211.29,USD,210.955
2018-11-01,211.19,212.53,208.95,211.37,USD,210.74
2018-11-02,211.5,213.87,208.97,210.4,USD,211.42
2018-11-05,210.56,214.27,210.06,213.81,USD,212.165
2018-11-06,213.88,214.68,212.72,214.25,USD,213.7
2018-11-07,214.3,218.27,214.12,217.13,USD,216.195
2018-11-08,217.01,217.57,212.93,213.81,USD,215.25
