,country,name,full_name,symbol,currency,class,market
234,world,DJ US Thematic Market Neutral Value,Dow Jones US Thematic Market Neutral Value,DJTMNSV,USD,other_indices,global_indices
235,world,DJ Media Titans 30 EUR,Dow Jones Media Titans 30 EUR,DJTMDIE,EUR,other_indices,global_indices
236,world,DJ Media Titans 30,Dow Jones Media Titans 30,DJTMDI,USD,other_indices,global_indices
237,world,DJ Indust Goods Services 30 EUR,Dow Jones Industrial Goods and Services Titans 30 EUR,DJTIGSE,EUR,other_indices,global_indices
238,world,DJ Indust Goods Services Titans 30,Dow Jones Industrial Goods and Services Titans 30,DJTIGS,USD,other_indices,global_indices
239,world,DJ Target 2055,Dow Jones Target 2055,DJTGT55,USD,other_indices,global_indices
240,world,DJ Target 2050,Dow Jones Target 2050,DJTGT50,USD,other_indices,global_indices
241,world,DJ Target 2045,Dow Jones Target 2045,DJTGT45,USD,other_indices,global_indices
242,world,DJ Target 2040,Dow Jones Target 2040,DJTGT40,USD,other_indices,global_indices
243,world,DJ Target 2035,Dow Jones Target 2035,DJTGT35,USD,other_indices,global_indices
244,world,DJ Target 2030,Dow Jones Target 2030,DJTGT30,USD,other_indices,global_indices
245,world,DJ Target 2025,Dow Jones Target 2025,DJTGT25,USD,other_indices,global_indices
246,world,DJ Target 2020,Dow Jones Target 2020,DJTGT20,USD,other_indices,global_indices
247,world,DJ Target 2015,Dow Jones Target 2015,DJTGT15,USD,other_indices,global_indices
248,world,DJ Target 2010,Dow Jones Target 2010,DJTGT10,USD,other_indices,global_indices
249,world,DJ Target 2005,Dow Jones Target 2005,DJTGT05,USD,other_indices,global_indices
250,world,DJ Sector Titans Composite,Dow Jones Sector Titans Composite,DJTSEC,USD,other_indices,global_indices
251,world,FTSE Intl AWI North America EUR,FTSE AWI North America EUR,FWDI,EUR,other_indices,global_indices
252,world,DJ Sector Titans Composite EUR,Dow Jones Sector Titans Composite Titans EUR,DJTSECE,EUR,other_indices,global_indices
253,world,DJ Europe Dev MKT Real Estate USD,Dow Jones Europe Developed Markets Select Real Estate Securities USD,DWEDRS,USD,other_indices,global_indices
254,world,Cambria Global Value USD,Cambria Global Value,GVAL,USD,other_indices,global_indices
255,world,Solactive Global Junior Miners,Solactive Global Junior Miners,JUNR,USD,other_indices,global_indices
256,world,NQ Biotechnology Settlement,NASDAQ Biotechnology Settlement,NBX,USD,other_indices,global_indices
257,world,Cushing 30 MLP,Cushing 30 MLP,MLPX,USD,other_indices,global_indices
258,world,CUSH MLP HGH INC,Cushing MLP High Income,MLPY,USD,other_indices,global_indices
259,world,Cushing MLP High Income TR,Cushing MLP High Income Total Return,MLPYTR,USD,other_indices,global_indices
260,world,DJ Global ex-Americas,Dow Jones Global ex-Americas,W0DOW,USD,other_indices,global_indices
261,world,SCOA CH Y EN,SCOA CH Y EN,SCOC,CHF,other_indices,global_indices
262,world,DJ FXCM Dollar,Dow Jones FXCM Dollar,USDOLLAR,USD,other_indices,global_indices
263,world,DJ Islamic Market Titans 100,Dow Jones Islamic Market Titans 100,IMXL,USD,other_indices,global_indices
264,world,DJ Islamic Market US Mid-Cap,Dow Jones Islamic Market US Mid-Cap,IMUSM,USD,other_indices,global_indices
265,world,DJ Islamic Market U.S.,Dow Jones Islamic Market US,IMUS,USD,other_indices,global_indices
266,world,SCOA CH PAR,SCOA CH PAR,SCOP,CHF,other_indices,global_indices
267,world,Solactive Social Media Total Return,Solactive Social Media TR,SOCL,EUR,other_indices,global_indices
268,world,Ardour Solar Energy,Ardour Solar Energy,SOLRX,USD,other_indices,global_indices
269,world,DJ Global Select Real Estate,Dow Jones Global Select Real Estate Securities,DWGRS,USD,other_indices,global_indices
270,world,DJ Europe Dev MKT Real Estate EUR,Dow Jones Europe Developed Markets Select Real Estate Securities EUR,DWEDRSE,EUR,other_indices,global_indices
271,world,DJ Americas Select Real Estate,Dow Jones Americas Select Real Estate Securities,DWAMRS,USD,other_indices,global_indices
272,world,NQ OMX Nordic 120,NASDAQ OMX Nordic 120,NOMXN120,EUR,other_indices,global_indices
273,world,DJ Commodity Lean Hogs,Dow Jones Commodity Lean Hogs,DJCILH,USD,commodities,global_indices
274,world,The Capital Strength,The Capital Strength,NQCAPST,USD,other_indices,global_indices
275,world,NQ Commodity 3rd Front Heating Oil ER,NASDAQ Commodity 3rd Front Heating Oil ER,NQCI3HOER,USD,commodities,global_indices
276,world,NQ Commodity 3rd Hold Heating Oil ER,NASDAQ Commodity 3rd Hold Heating Oil ER,NQCI3HHOER,USD,commodities,global_indices
277,world,NQ Commodity 2nd Front Heating Oil ER,NASDAQ Commodity 2nd Front Heating Oil ER,NQCI2HOER,USD,commodities,global_indices
278,world,NQ Commodity 2nd Hold Heating Oil ER,NASDAQ Commodity 2nd Hold Heating Oil ER,NQCI2HHOER,USD,commodities,global_indices
279,world,NQ Commodity Grains Index ER,NASDAQ Commodity Grains ER,NQCIGRER,USD,commodities,global_indices
280,world,NQ Commodity 3rd Hold Grains ER,NASDAQ Commodity 3rd Hold Grains ER,NQCI3HGRER,USD,commodities,global_indices
281,world,NQ Commodity 3rd Front Grains ER,NASDAQ Commodity 3rd Front Grains ER,NQCI3GRER,USD,commodities,global_indices
282,world,NQ Commodity 2nd Hold Grains ER,NASDAQ Commodity 2nd Hold Grains ER,NQCI2HGRER,USD,commodities,global_indices
283,world,NQ Commodity 2nd Front Grains ER,NASDAQ Commodity 2nd Front Grains ER,NQCI2GRER,USD,commodities,global_indices
284,world,NQ Commodity Gold Index ER,NASDAQ Commodity Gold ER,NQCIGCER,USD,commodities,global_indices
285,world,NQ Commodity 3rd Hold Gold ER,NASDAQ Commodity 3rd Hold Gold ER,NQCI3HGCER,USD,commodities,global_indices
286,world,NQ Commodity 3rd Front Gold ER,NASDAQ Commodity 3rd Front Gold ER,NQCI3GCER,USD,commodities,global_indices
287,world,NQ Commodity 2nd Hold Gold ER,NASDAQ Commodity 2nd Hold Gold ER,NQCI2HGCER,USD,commodities,global_indices
288,world,NQ Commodity 2nd Front Gold ER,NASDAQ Commodity 2nd Front Gold ER,NQCI2GCER,USD,commodities,global_indices
289,world,NQ Commodity Gasoline Index ER,NASDAQ Commodity Gasoline ER,NQCIRBER,USD,commodities,global_indices
290,world,NQ Commodity 3rd Front Gasoline ER,NASDAQ Commodity 3rd Front Gasoline ER,NQCI3RBER,USD,commodities,global_indices
291,world,NQ Commodity 3rd Hold Gasoline ER,NASDAQ Commodity 3rd Hold Gasoline ER,NQCI3HRBER,USD,commodities,global_indices
292,world,NQ Commodity 2nd Front Gasoline ER,NASDAQ Commodity 2nd Front Gasoline ER,NQCI2RBER,USD,commodities,global_indices
293,world,NQ Commodity 2nd Hold Gasoline ER,NASDAQ Commodity 2nd Hold Gasoline ER,NQCI2HRBER,USD,commodities,global_indices
294,world,NQ Commodity Gasoil Index ER,NASDAQ Commodity Gasoil ER,NQCIGOER,USD,commodities,global_indices
295,world,NQ Commodity 3rd Hold Gasoil ER,NASDAQ Commodity 3rd Hold Gasoil ER,NQCI3HGOER,USD,commodities,global_indices
296,world,NQ Commodity 3rd Front Gasoil ER,NASDAQ Commodity 3rd Front Gasoil ER,NQCI3GOER,USD,commodities,global_indices
297,world,NQ Commodity 2nd Hold Gasoil ER,NASDAQ Commodity 2nd Hold Gasoil ER,NQCI2HGOER,USD,commodities,global_indices
298,world,NQ Commodity 2nd Front Gasoil ER,NASDAQ Commodity 2nd Front Gasoil ER,NQCI2GOER,USD,commodities,global_indices
299,world,NQ Commodity Feeder Cattle Index ER,NASDAQ Commodity Feeder Cattle ER,NQCIFCER,USD,commodities,global_indices
300,world,NQ Commodity Heating Oil ER,NASDAQ Commodity Heating Oil ER,NQCIHOER,USD,commodities,global_indices
301,world,NQ Commodity 3rd Hold Feeder Cattle ER,NASDAQ Commodity 3rd Hold Feeder Cattle ER,NQCI3HFCER,USD,commodities,global_indices
302,world,NQ Commodity 2nd Front HG Copper ER,NASDAQ Commodity 2nd Front HG Copper ER,NQCI2HGER,USD,commodities,global_indices
303,world,NQ Commodity 3rd Front HG Copper ER,NASDAQ Commodity 3rd Front HG Copper ER,NQCI3HGER,USD,commodities,global_indices
304,world,NQ Commodity 2nd Hold Live Cattle ER,NASDAQ Commodity 2nd Hold Live Cattle ER,NQCI2HLCER,USD,commodities,global_indices
305,world,NQ Commodity Lean Hogs Index ER,NASDAQ Commodity Lean Hogs ER,NQCILHER,USD,commodities,global_indices
306,world,NQ Commodity 3rd Front Lean Hogs ER,NASDAQ Commodity 3rd Front Lean Hogs ER,NQCI3LHER,USD,commodities,global_indices
307,world,NQ Commodity 3rd Hold Lean Hogs ER,NASDAQ Commodity 3rd Hold Lean Hogs ER,NQCI3HLHER,USD,commodities,global_indices
308,world,NQ Commodity 2nd Front Lean Hogs ER,NASDAQ Commodity 2nd Front Lean Hogs ER,NQCI2LHER,USD,commodities,global_indices
309,world,NQ Commodity 2nd Hold Lean Hogs ER,NASDAQ Commodity 2nd Hold Lean Hogs ER,NQCI2HLHER,USD,commodities,global_indices
310,world,NQ Commodity Lead Index ER,NASDAQ Commodity Lead ER,NQCIPBER,USD,commodities,global_indices
311,world,NQ Commodity 3rd Front Lead ER,NASDAQ Commodity 3rd Front Lead ER,NQCI3PBER,USD,commodities,global_indices
312,world,Agriculture 3rd Hold ER,Agriculture 3rd Hold ER,NQCI3HACER,USD,commodities,global_indices
313,world,NQ Commodity 3rd Hold Lead Index ER,NASDAQ Commodity 3rd Hold Lead ER,NQCI3HPBER,USD,commodities,global_indices
314,world,NQ Commodity 2nd Front Lead ER,NASDAQ Commodity 2nd Front Lead ER,NQCI2PBER,USD,commodities,global_indices
315,world,NQ Commodity 2nd Hold Lead Index ER,NASDAQ Commodity 2nd Hold Lead ER,NQCI2HPBER,USD,commodities,global_indices
316,world,NQ Commodity Kansas Wheat Index ER,NASDAQ Commodity Kansas Wheat ER,NQCIKWER,USD,commodities,global_indices
317,world,NQ Commodity 3rd Front Kansas Wheat ER,NASDAQ Commodity 3rd Front Kansas Wheat ER,NQCI3KWER,USD,commodities,global_indices
318,world,NQ Commodity 3rd Hold Kansas Wheat ER,NASDAQ Commodity 3rd Hold Kansas Wheat ER,NQCI3HKWER,USD,commodities,global_indices
319,world,NQ Commodity 2nd Front Kansas Wheat ER,NASDAQ Commodity 2nd Front Kansas Wheat ER,NQCI2KWER,USD,commodities,global_indices
320,world,NQ Commodity 2nd Hold Kansas Wheat ER,NASDAQ Commodity 2nd Hold Kansas Wheat ER,NQCI2HKWER,USD,commodities,global_indices
321,world,NQ Commodity Industrial Metals ER,NASDAQ Commodity Industrial Metals ER,NQCIIMER,USD,commodities,global_indices
322,world,NQ Commodity 3rd Front Industrial Metals ER,NASDAQ Commodity 3rd Front Industrial Metals ER,NQCI3IMER,USD,commodities,global_indices
323,world,NQ Commodity 3rd Hold Industrial Metals ER,NASDAQ Commodity 3rd Hold Industrial Metals ER,NQCI3HIMER,USD,commodities,global_indices
324,world,NQ Commodity 2nd Front Industrial Metals ER,NASDAQ Commodity 2nd Front Industrial Metals ER,NQCI2IMER,USD,commodities,global_indices
325,world,NQ Commodity 2nd Hold Industrial Metals ER,NASDAQ Commodity 2nd Hold Industrial Metals ER,NQCI2HIMER,USD,commodities,global_indices
326,world,NQ Commodity HG Copper ER,NASDAQ Commodity HG Copper ER,NQCIHGER,USD,commodities,global_indices
327,world,NQ Commodity 3rd Hold HG Copper ER,NASDAQ Commodity 3rd Hold HG Copper ER,NQCI3HHGER,USD,commodities,global_indices
328,world,Agriculture 3rd Front ER,Agriculture 3rd Front ER,NQCI3ACER,USD,commodities,global_indices
329,world,NQ Commodity 2nd Hold HG Copper ER,NASDAQ Commodity 2nd Hold HG Copper ER,NQCI2HHGER,USD,commodities,global_indices
330,world,NQ Commodity 3rd Front Feeder Cattle ER,NASDAQ Commodity 3rd Front Feeder Cattle ER,NQCI3FCER,USD,commodities,global_indices
331,world,NQ Commodity 2nd Hold Feeder Cattle ER,NASDAQ Commodity 2nd Hold Feeder Cattle ER,NQCI2HFCER,USD,commodities,global_indices
332,world,NQ Commodity 2nd Front Feeder Cattle ER,NASDAQ Commodity 2nd Front Feeder Cattle ER,NQCI2FCER,USD,commodities,global_indices
333,world,NQ Commodity Coffee Index ER,NASDAQ Commodity Coffee ER,NQCIKCER,USD,commodities,global_indices
334,world,NQ Commodity 3rd Hold Coffee ER,NASDAQ Commodity 3rd Hold Coffee ER,NQCI3KCER,USD,commodities,global_indices
335,world,NQ Commodity 3rd Front Coffee ER,NASDAQ Commodity 3rd Front Coffee ER,NQCI3HKCER,USD,commodities,global_indices
336,world,NQ Commodity 2nd Hold Coffee ER,NASDAQ Commodity 2nd Hold Coffee ER,NQCI2KCER,USD,commodities,global_indices
337,world,NQ Commodity 2nd Front Coffee ER,NASDAQ Commodity 2nd Front Coffee ER,NQCI2HKCER,USD,commodities,global_indices
338,world,NQ Commodity Cocoa Index ER,NASDAQ Commodity Cocoa ER,NQCICCER,USD,commodities,global_indices
339,world,NQ Commodity 3rd Hold Cocoa ER,NASDAQ Commodity 3rd Hold Cocoa ER,NQCI3HCCER,USD,commodities,global_indices
340,world,NQ Commodity 3rd Front Cocoa ER,NASDAQ Commodity 3rd Front Cocoa ER,NQCI3CCER,USD,commodities,global_indices
341,world,NQ Commodity 2nd Hold Cocoa ER,NASDAQ Commodity 2nd Hold Cocoa ER,NQCI2HCCER,USD,commodities,global_indices
342,world,NQ Commodity 2nd Front Cocoa ER,NASDAQ Commodity 2nd Front Cocoa ER,NQCI2CCER,USD,commodities,global_indices
343,world,Agriculture 2nd Hold ER,Agriculture 2nd Hold ER,NQCI2HACER,USD,commodities,global_indices
344,world,NQ Commodity Brent Crude Index ER,NASDAQ Commodity Brent Crude ER,NQCICBER,USD,commodities,global_indices
345,world,NQ Commodity 3rd Hold Brent Crude ER,NASDAQ Commodity 3rd Hold Brent Crude ER,NQCI3HCBER,USD,commodities,global_indices
346,world,NQ Commodity 3rd Front Brent Crude ER,NASDAQ Commodity 3rd Front Brent Crude ER,NQCI3CBER,USD,commodities,global_indices
347,world,NQ Commodity 2nd Hold Brent Crude ER,NASDAQ Commodity 2nd Hold Brent Crude ER,NQCI2HCBER,USD,commodities,global_indices
348,world,NQ Commodity 2nd Front Brent Crude ER,NASDAQ Commodity 2nd Front Brent Crude ER,NQCI2CBER,USD,commodities,global_indices
349,world,NQ Commodity Benchmark Index ER,NASDAQ Commodity Benchmark ER,NQCIER,USD,commodities,global_indices
350,world,NQ Commodity 3rd Hold Benchmark ER,NASDAQ Commodity 3rd Hold Benchmark ER,NQCI3HER,USD,commodities,global_indices
351,world,NQ Commodity 3rd Front Benchmark ER,NASDAQ Commodity 3rd Front Benchmark ER,NQCI3ER,USD,commodities,global_indices
352,world,NQ Commodity 2nd Hold Benchmark ER,NASDAQ Commodity 2nd Hold Benchmark ER,NQCI2HER,USD,commodities,global_indices
353,world,NQ Commodity 2nd Front Benchmark ER,NASDAQ Commodity 2nd Front Benchmark ER,NQCI2ER,USD,commodities,global_indices
354,world,NQ Commodity Aluminum ER,NASDAQ Commodity Aluminum ER,NQCIALER,USD,commodities,global_indices
355,world,NQ Commodity 3rd Hold Aluminum ER,NASDAQ Commodity 3rd Hold Aluminum ER,NQCI3HALER,USD,commodities,global_indices
356,world,NQ Commodity 3rd Front Aluminum ER,NASDAQ Commodity 3rd Front Aluminum ER,NQCI3ALER,USD,commodities,global_indices
357,world,NQ Commodity 2nd Hold Aluminum ER,NASDAQ Commodity 2nd Hold Aluminum ER,NQCI2HALER,USD,commodities,global_indices
358,world,NQ Commodity 2nd Front Copper ER,NASDAQ Commodity 2nd Front Copper ER,NQCI2CUER,USD,commodities,global_indices
359,world,NQ Commodity 2nd Hold Copper ER,NASDAQ Commodity 2nd Hold Copper ER,NQCI2HCUER,USD,commodities,global_indices
360,world,NQ Commodity 3rd Front Copper ER,NASDAQ Commodity 3rd Front Copper ER,NQCI3CUER,USD,commodities,global_indices
361,world,NQ Commodity 3rd Hold Copper ER,NASDAQ Commodity 3rd Hold Copper ER,NQCI3HCUER,USD,commodities,global_indices
362,world,NQ Commodity Energy Index ER,NASDAQ Commodity Energy ER,NQCIENER,USD,commodities,global_indices
363,world,NQ Commodity 3rd Hold Energy ER,NASDAQ Commodity 3rd Hold Energy ER,NQCI3HENER,USD,commodities,global_indices
364,world,NQ Commodity 3rd Front Energy ER,NASDAQ Commodity 3rd Front Energy ER,NQCI3ENER,USD,commodities,global_indices
365,world,NQ Commodity 2nd Hold Energy ER,NASDAQ Commodity 2nd Hold Energy ER,NQCI2HENER,USD,commodities,global_indices
366,world,NQ Commodity 2nd Front Energy ER,NASDAQ Commodity 2nd Front Energy ER,NQCI2ENER,USD,commodities,global_indices
367,world,NQ Commodity Div Agriculture ER,NASDAQ Commodity Div Agriculture ER,NQCIDAER,USD,commodities,global_indices
368,world,NQ Commodity 3rd Hold Div Agriculture ER,NASDAQ Commodity 3rd Hold Div Agriculture ER,NQCI3HDAER,USD,commodities,global_indices
369,world,NQ Commodity 3rd Front Div Agriculture ER,NASDAQ Commodity 3rd Front Div Agriculture ER,NQCI3DAER,USD,commodities,global_indices
370,world,NQ Commodity 2nd Hold Div Agriculture ER,NASDAQ Commodity 2nd Hold Div Agriculture ER,NQCI2HDAER,USD,commodities,global_indices
371,world,NQ Commodity 2nd Front Div Agriculture ER,NASDAQ Commodity 2nd Front Div Agriculture ER,NQCI2DAER,USD,commodities,global_indices
372,world,NQ Commodity Crude oil Index ER,NASDAQ Commodity Crude oil ER,NQCICLER,USD,commodities,global_indices
373,world,NQ Commodity 3rd Hold Crude oil ER,NASDAQ Commodity 3rd Hold Crude oil ER,NQCI3HCLER,USD,commodities,global_indices
374,world,NQ Commodity 2nd Front Live Cattle ER,NASDAQ Commodity 2nd Front Live Cattle ER,NQCI2LCER,USD,commodities,global_indices
375,world,NQ Commodity 3rd Front Crude oil ER,NASDAQ Commodity 3rd Front Crude oil ER,NQCI3CLER,USD,commodities,global_indices
376,world,NQ Commodity 2nd Front Crude oil ER,NASDAQ Commodity 2nd Front Crude oil ER,NQCI2CLER,USD,commodities,global_indices
377,world,NQ Commodity Cotton Index ER,NASDAQ Commodity Cotton ER,NQCICTER,USD,commodities,global_indices
378,world,NQ Commodity 3rd Hold Cotton ER,NASDAQ Commodity 3rd Hold Cotton ER,NQCI3HCTER,USD,commodities,global_indices
379,world,NQ Commodity 3rd Front Cotton ER,NASDAQ Commodity 3rd Front Cotton ER,NQCI3CTER,USD,commodities,global_indices
380,world,NQ Commodity 2nd Hold Cotton ER,NASDAQ Commodity 2nd Hold Cotton ER,NQCI2HCTER,USD,commodities,global_indices
381,world,NQ Commodity 2nd Front Cotton ER,NASDAQ Commodity 2nd Front Cotton ER,NQCI2CTER,USD,commodities,global_indices
382,world,NQ Commodity Corn Index ER,NASDAQ Commodity Corn ER,NQCICER,USD,commodities,global_indices
383,world,NQ Commodity 3rd Hold Corn Index ER,NASDAQ Commodity 3rd Hold Corn ER,NQCI3HCER,USD,commodities,global_indices
384,world,NQ Commodity 3rd Front Corn ER,NASDAQ Commodity 3rd Front Corn ER,NQCI3CER,USD,commodities,global_indices
385,world,NQ Commodity 2nd Hold Corn Index ER,NASDAQ Commodity 2nd Hold Corn ER,NQCI2HCER,USD,commodities,global_indices
386,world,NQ Commodity 2nd Front Corn ER,NASDAQ Commodity 2nd Front Corn ER,NQCI2CER,USD,commodities,global_indices
387,world,NQ Commodity Copper Index ER,NASDAQ Commodity Copper ER,NQCICUER,USD,commodities,global_indices
388,world,NQ Commodity 2nd Hold Crude oil ER,NASDAQ Commodity 2nd Hold Crude oil ER,NQCI2HCLER,USD,commodities,global_indices
389,world,NQ Commodity 3rd Hold Live Cattle ER,NASDAQ Commodity 3rd Hold Live Cattle ER,NQCI3HLCER,USD,commodities,global_indices
390,world,NQ Commodity 3rd Front Live Cattle ER,NASDAQ Commodity 3rd Front Live Cattle ER,NQCI3LCER,USD,commodities,global_indices
391,world,NQ Commodity Live Cattle Index ER,NASDAQ Commodity Live Cattle ER,NQCILCER,USD,commodities,global_indices
392,world,NQ Commodity 3rd Hold Tin Index ER,NASDAQ Commodity 3rd Hold Tin ER,NQCI3HSNER,USD,commodities,global_indices
393,world,NQ Commodity 2nd Front Tin Index ER,NASDAQ Commodity 2nd Front Tin ER,NQCI2SNER,USD,commodities,global_indices
394,world,NQ Commodity 2nd Hold Tin Index ER,NASDAQ Commodity 2nd Hold Tin ER,NQCI2HSNER,USD,commodities,global_indices
395,world,NQ Commodity Sugar Index ER,NASDAQ Commodity Sugar ER,NQCISBER,USD,commodities,global_indices
396,world,NQ Commodity 3rd Front Sugar ER,NASDAQ Commodity 3rd Front Sugar ER,NQCI3SBER,USD,commodities,global_indices
397,world,NQ Commodity 3rd Hold Sugar ER,NASDAQ Commodity 3rd Hold Sugar ER,NQCI3HSBER,USD,commodities,global_indices
398,world,NQ Commodity 2nd Front Sugar ER,NASDAQ Commodity 2nd Front Sugar ER,NQCI2SBER,USD,commodities,global_indices
399,world,NQ Commodity 2nd Hold Sugar ER,NASDAQ Commodity 2nd Hold Sugar ER,NQCI2HSBER,USD,commodities,global_indices
400,world,NQ Commodity Spring Wheat Index ER,NASDAQ Commodity Spring Wheat ER,NQCIMWER,USD,commodities,global_indices
401,world,NQ Commodity 3rd Front Spring Wheat ER,NASDAQ Commodity 3rd Front Spring Wheat ER,NQCI3MWER,USD,commodities,global_indices
402,world,NQ Commodity 3rd Hold Spring Wheat ER,NASDAQ Commodity 3rd Hold Spring Wheat ER,NQCI3HMWER,USD,commodities,global_indices
403,world,NQ Commodity 2nd Front Spring Wheat ER,NASDAQ Commodity 2nd Front Spring Wheat ER,NQCI2MWER,USD,commodities,global_indices
404,world,NQ Commodity 2nd Hold Spring Wheat ER,NASDAQ Commodity 2nd Hold Spring Wheat ER,NQCI2HMWER,USD,commodities,global_indices
405,world,NQ Commodity Soybean Oil ER,NASDAQ Commodity Soybean Oil ER,NQCIBOER,USD,commodities,global_indices
406,world,NQ Commodity 3rd Hold Soybean Oil ER,NASDAQ Commodity 3rd Hold Soybean Oil ER,NQCI3HBOER,USD,commodities,global_indices
407,world,NQ Commodity 3rd Front Soybean Oil ER,NASDAQ Commodity 3rd Front Soybean Oil ER,NQCI3BOER,USD,commodities,global_indices
408,world,NQ Commodity 2nd Hold Soybean Oil ER,NASDAQ Commodity 2nd Hold Soybean Oil ER,NQCI2HBOER,USD,commodities,global_indices
409,world,NQ Commodity 2nd Front Soybean Oil ER,NASDAQ Commodity 2nd Front Soybean Oil ER,NQCI2BOER,USD,commodities,global_indices
410,world,NQ Commodity Soybean Meal Index ER,NASDAQ Commodity Soybean Meal ER,NQCISMER,USD,commodities,global_indices
411,world,NQ Commodity 3rd Front Soybean Meal ER,NASDAQ Commodity 3rd Front Soybean Meal ER,NQCI3SMER,USD,commodities,global_indices
412,world,NQ Commodity 3rd Hold Soybean Meal ER,NASDAQ Commodity 3rd Hold Soybean Meal ER,NQCI3HSMER,USD,commodities,global_indices
413,world,NQ Commodity 2nd Front Soybean Meal ER,NASDAQ Commodity 2nd Front Soybean Meal ER,NQCI2SMER,USD,commodities,global_indices
414,world,Agriculture ER,Agriculture ER,NQCIACER,USD,commodities,global_indices
415,world,NQ Commodity 2nd Hold Soybean Meal ER,NASDAQ Commodity 2nd Hold Soybean Meal ER,NQCI2HSMER,USD,commodities,global_indices
416,world,NQ Commodity Soybeans Index ER,NASDAQ Commodity Soybeans ER,NQCISER,USD,commodities,global_indices
417,world,NQ Commodity 3rd Front Tin Index ER,NASDAQ Commodity 3rd Front Tin ER,NQCI3SNER,USD,commodities,global_indices
418,world,NQ Commodity Tin Index ER,NASDAQ Commodity Tin ER,NQCISNER,USD,commodities,global_indices
419,world,NQ Commodity 2nd Hold Tradable ER,NASDAQ Commodity 2nd Hold Tradable ER,NQCI2HTER,USD,commodities,global_indices
420,world,NQ Commodity 2nd Front Tradable ER,NASDAQ Commodity 2nd Front Tradable ER,NQCI2TER,USD,commodities,global_indices
421,world,Solactive Global Lithium,Solactive Global Lithium,SOLLIT,USD,other_indices,global_indices
422,world,S&P GSCI Dynamic Roll Capped Commodity,S&P GSCI Dynamic Roll Capped Commodity,SPDYP,USD,commodities,global_indices
423,world,DIAPASON Metals TR,DIAPASON Metals Total Return,RICIMETR=DIAP,USD,commodities,global_indices
424,world,DIAPASON Commodities TR,DIAPASON Commodities Total Return,RICIGLTR=DIAP,USD,commodities,global_indices
425,world,DIAPASON Agriculture TR,DIAPASON Agriculture Total Return,RICIAGTR=DIAP,USD,commodities,global_indices
426,world,S&P Commodity Producers Oil & Gas Exploration & Pr,S&P Commodity Producers Oil & Gas Exploration & Production Net Return,SPCPOGN,USD,commodities,global_indices
427,world,S&P Commodity Producers Agribusiness NR,S&P Commodity Producers Agribusiness Net Return,SPCPAGN,USD,commodities,global_indices
428,world,ComStage Commerzbank Commodity ex Agriculture,ComStage Commerzbank Commodity ex Agriculture,COBACOMNA,EUR,commodities,global_indices
429,world,NQ Commodity Zinc Index ER,NASDAQ Commodity Zinc ER,NQCIZNER,USD,commodities,global_indices
430,world,NQ Commodity 3rd Front Zinc ER,NASDAQ Commodity 3rd Front Zinc ER,NQCI3ZNER,USD,commodities,global_indices
431,world,NQ Commodity 3rd Hold Zinc Index ER,NASDAQ Commodity 3rd Hold Zinc ER,NQCI3HZNER,USD,commodities,global_indices
432,world,NQ Commodity 2nd Front Zinc ER,NASDAQ Commodity 2nd Front Zinc ER,NQCI2ZNER,USD,commodities,global_indices
433,world,NQ Commodity 3rd Front Soybeans ER,NASDAQ Commodity 3rd Front Soybeans ER,NQCI3SER,USD,commodities,global_indices
434,world,NQ Commodity 2nd Hold Zinc Index ER,NASDAQ Commodity 2nd Hold Zinc ER,NQCI2HZNER,USD,commodities,global_indices
435,world,NQ Commodity 3rd Front White Sugar ER,NASDAQ Commodity 3rd Front White Sugar ER,NQCI3SWER,USD,commodities,global_indices
436,world,NQ Commodity 3rd Hold White Sugar ER,NASDAQ Commodity 3rd Hold White Sugar ER,NQCI3HSWER,USD,commodities,global_indices
437,world,NQ Commodity 2nd Front White Sugar ER,NASDAQ Commodity 2nd Front White Sugar ER,NQCI2SWER,USD,commodities,global_indices
438,world,NQ Commodity 2nd Hold White Sugar ER,NASDAQ Commodity 2nd Hold White Sugar ER,NQCI2HSWER,USD,commodities,global_indices
439,world,NQ Commodity Wheat Index ER,NASDAQ Commodity Wheat ER,NQCIWER,USD,commodities,global_indices
440,world,NQ Commodity 3rd Front Wheat ER,NASDAQ Commodity 3rd Front Wheat ER,NQCI3WER,USD,commodities,global_indices
441,world,NQ Commodity 3rd Hold Wheat ER,NASDAQ Commodity 3rd Hold Wheat ER,NQCI3HWER,USD,commodities,global_indices
442,world,NQ Commodity 2nd Front Wheat ER,NASDAQ Commodity 2nd Front Wheat ER,NQCI2WER,USD,commodities,global_indices
443,world,NQ Commodity 2nd Hold Wheat ER,NASDAQ Commodity 2nd Hold Wheat ER,NQCI2HWER,USD,commodities,global_indices
444,world,NQ Commodity Tradable Index ER,NASDAQ Commodity Tradable ER,NQCITER,USD,commodities,global_indices
445,world,NQ Commodity 3rd Front Tradable ER,NASDAQ Commodity 3rd Front Tradable ER,NQCI3TER,USD,commodities,global_indices
446,world,NQ Commodity 3rd Hold Tradable ER,NASDAQ Commodity 3rd Hold Tradable ER,NQCI3HTER,USD,commodities,global_indices
447,world,NQ Commodity White Sugar Index ER,NASDAQ Commodity White Sugar ER,NQCISWER,USD,commodities,global_indices
448,world,NQ Commodity 2nd Front Aluminum ER,NASDAQ Commodity 2nd Front Aluminum ER,NQCI2ALER,USD,commodities,global_indices
